,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
105,2,Night Run,10086.8,2640,2693,74.9,Run,Run,0.0,7883236972,2022-09-29T04:32:59Z,2022-09-28T21:32:59Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,4,27,0,1,0,False,False,False,False,everyone,False,g11621795,"[32.88293033838272, -117.23317430354655]","[32.88303293287754, -117.23313784226775]",3.821,6.658,True,169.5,192.0,False,True,135.0,95.9,8425618909.0,8425618909,B47AC394-CFAD-4558-B206-A853997678B4.fit,False,1,0,False,82.0,50715143,1,a7883236972,imugEjbpjUEKEEE@GDERARBRFFPBJCNIb@c@\S\Gd@ET@NDPL\`@jA~AR`@Ll@XxBLxCDHdAbA\j@N\B`CTzCAfBCRGL_@XMFSD_@BaAKi@@SCIGQ]OIKAOD_@Ro@HeA?}BBe@Am@Lu@@{EIwCBy@AkBHyANcFLmBJQLCLF`DCn@QvABNHD`@@PD^\DDL@z@EdGM|IMhF@|FJz@AhDDfAEtADp@?~ACp@Eh@G`@MTCN@XFv@ZRFp@?F@dAb@VFv@QlAGhAQ`HA^BNBTLHJ`@r@NPPJLBpB?xAGvBDb@EJKBI@IE_ABaA?s@Cg@Me@S]kAsAo@{@e@[y@a@o@o@GCKAy@NuAv@q@`@eAd@u@Po@?o@Kc@Qi@]c@e@[i@Sm@Ow@IiAISIEiBAqCDuGDm@COEEIAIA}@KiA?eAEa@OW{@}@g@q@GQG{B@gDBa@J[lBwCTi@Ny@IeBJe@FMaAkCYaAOYa@_BeAcD}@sBcAyCYsAUm@I[[cCSyBEgC@_ADq@V}APu@HWJGh@HVBtACfABvAN`BX\@HCDOAuBLo@AKMa@?{@FWJKRE^C|BCdB?`@@`AJVFHHBVCpBKjBFtAJt@~AfFb@dAlA~B`@Zv@dADBHAFMDKz@_HBc@Aq@QqBKwBBs@Ac@T[@IUcBC}@FuCBODENELIBGEKGAG@E@CHQlDAjAB~@BTL^DV?DYLEJ?RBfBFz@\hCIz@a@xCUzC?t@Rv@F|@AVEH]`@GR[~EQvAGVEDUBy@Ks@Se@W]Mi@GiBa@wCg@gBUwAOuAGqA?_@Hy@d@IFCTDTx@vBRv@tAlE^x@CJUL?h@FbAEd@M`@QRK?OKy@{@UK]CYDSJeAdAo@b@a@Ls@Dc@Hq@d@SJK@SAKEEIAG?UHQBADB,2,,,
106,2,Evening Workout,0.0,1656,1656,0.0,Workout,Workout,,7877645219,2022-09-28T00:07:46Z,2022-09-27T19:07:46Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,13,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,140.4,176.0,False,True,,,8419382352.0,8419382352,23E816B5-46AF-40AE-8DC1-793E94F8AF9F,False,0,0,False,12.0,50715143,1,a7877645219,,2,,,
107,2,Evening Swim,0.0,99,105,0.0,Swim,Swim,,7877645227,2022-09-28T00:05:27Z,2022-09-27T19:05:27Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,13,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,132.8,145.0,False,True,,,8419382357.0,8419382357,86B7F28F-5183-4CAF-87D5-5FFAFB2AF265,False,0,0,False,0.0,50715143,1,a7877645227,,2,,,
108,2,Afternoon Swim,114.6,86,878,0.0,Swim,Swim,,7877651947,2022-09-27T23:49:08Z,2022-09-27T16:49:08Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,13,0,1,0,False,False,False,False,everyone,False,,"[32.880660351365805, -117.23232890479267]","[32.88061710074544, -117.23228598944843]",1.333,6.41,True,125.5,149.0,False,True,104.5,101.4,8419389796.0,8419389796,61D07D49-DDF8-4316-8C3F-7CA1D480385B.fit,False,0,0,False,0.0,50715143,1,a7877651947,c_ugE`}ojU@BVw@DPAn@Cc@@e@A`AKu@BQKt@Pa@ABFB?HG\@IEOBRDI?MDCMJBV?YCG?EEC?PBJ?C?CCBCC?H,2,,,
109,2,Morning Run,11318.2,3139,3144,85.3,Run,Run,0.0,7875070469,2022-09-27T13:59:45Z,2022-09-27T06:59:45Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,27,0,1,0,False,False,False,False,everyone,False,g11621795,"[32.882964, -117.233209]","[32.88306, -117.23304]",3.606,5.813,True,164.9,179.0,False,True,135.0,95.9,8416544679.0,8416544679,1BEEFAC5-61B5-4A07-A1BB-7127FFB5E0C1,False,0,0,False,81.0,50715143,1,a7875070469,omugEpbpjUUOINCl@r@D~@{@hASl@?VRP\j@r@VTPZHN?bCf@XFZI^FJDhADPZl@HBLPVTf@t@DLBXCTAr@JfA@l@@JHRLFn@BjCGnGBjCEFT@bAHj@Rt@Zn@Z`@b@\b@R|@R~@An@MrF{CJCr@AHRRXfAh@ZVRXj@pAHJ`@TXVVj@Hf@Ej@IJIb@CbBEb@UFoA@oCAm@DeBEOGGKQm@]g@QG_BBuDAgABe@LaAFs@@{@HiAa@wACe@]k@Ge@HOHa@DoCK_@Hq@DIC_@Jw@Kc@@{@GwBCgABuAEUEa@Fa@CwA@w@EcAFMCcGDMA_CHYDw@AsD@eBDKOEOQIk@COILaAHmAEcDBULObA@j@GbFQhGQR@pDM^BTEn@?PDtABt@GnGB|@c@TAJF^n@bA@bAHr@OZUPc@BUCg@@w@Im@@_@K_AGoCQe@KOW[YUY[Q]E[Be@EqE?]DUT_@Ja@PQbAyAF[Xm@@YFSBOU{@AMJc@PEAOW_@Qa@u@iC_@u@Ma@AWEMISs@}B[m@cBuEMa@QiAS_@Mc@AYMy@[yCGkACgB@g@H}@XeBNs@LKb@J`@DxCGtBR~@PLC?QFg@^GBaAJQ@OCSIMCm@?i@HQPOn@@j@E\Bn@AhF@D`@ANBpAMzBAd@Dv@Jz@Vv@@PTx@b@~AHJDVp@`@vAdC@J`@t@XZJ@NODWRoBVcBJiABe@?g@GS?c@Is@GwAIg@@MAW?SDSBCF?NMHOEUKKWs@@cAAMBW@e@CODWAMV}CJe@D}@LiAf@iCJKNe@Jg@FiADMHQtCI|DFtA?J@PLBV@pAFv@Cf@Dl@?z@HvB@jCFn@Pj@@lAGV?b@FVCv@?|@Cd@ITYX_@RM@a@EkAJ]Nk@f@S^Qb@QlA?lAIV@JAZWt@g@FgBy@KQEQ_@]EKSOK@Yi@MDCPFTm@|DMjAAr@Gh@A|@Vx@?l@B^CRa@ZQfBIbBWpBCj@MNOGu@Ca@K_@Mc@Y_@KaCe@kDg@s@Qs@CgDWkAC]FmAp@ANDV^`ABPTf@VdAjApDP^h@~@h@HBh@[POPMBUEEJ@XWpAQPu@y@[e@u@Ma@J]X_@j@i@j@q@VM@[Kw@LeAz@UBMKMUB[JY,2,,,
110,2,Morning Ride,0.0,3358,3358,0.0,Ride,Ride,10.0,7870238412,2022-09-26T14:02:01Z,2022-09-26T09:02:01Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,16,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,161.0,179.0,False,True,,,8411153926.0,8411153926,94A1427A-39D8-4DB2-BE1A-71F4AF84D631,False,0,0,False,74.0,50715143,1,a7870238412,,2,,,
111,2,Morning Run,3248.3,1090,1096,28.5,Run,Run,0.0,7870238419,2022-09-26T14:59:31Z,2022-09-26T07:59:31Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,24,0,4,0,False,False,False,False,everyone,False,g11621795,"[32.89019, -117.240008]","[32.89058, -117.239959]",2.98,4.596,True,154.2,166.0,False,True,127.9,95.1,8411153952.0,8411153952,ADE66376-6FBC-45B1-B80B-089D7E9F2E4F,False,0,0,False,15.0,50715143,1,a7870238419,szvgE`mqjUKC~@GbBFlA@fAJNMBKJMCaBEQQQG[@MFOLEV@RQUOISGgACGc@BQAY?GB]b@WHy@Nc@CUBcAAM?KKPQxBc@XMdA[TQPEp@ALCDINgBCwDDsACs@HaCCc@YqADQL]`@s@Po@XsCDMDELCJ@|@ZRVBN@VEb@c@jAEd@Cn@Oh@CZBh@\`@PLLT@JGJE^@j@Lx@IX[FWXCJBZVf@CfAC\a@l@I\KFEH?FPPTJFGL?^MNAp@@JGXE^Ul@BLD`@BH?ZDJEd@Nt@HFFNDJ?XBVFj@DV?r@Ff@?p@RfARVJJHh@j@ADu@\QL_@J{@[aDAwELg@E}ACkA@iDR}@Hm@Ae@BIHg@t@MJKBm@DKAo@@k@F}@EK@QHQREPEd@@j@,2,,,
112,2,Morning Run,8073.2,2176,2189,66.8,Run,Run,0.0,7866445560,2022-09-25T16:21:40Z,2022-09-25T09:21:40Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,1,29,0,1,0,False,False,False,False,everyone,False,g11621795,"[32.88298, -117.233228]","[32.882615, -117.233095]",3.71,4.818,True,176.6,192.0,False,True,135.0,103.0,8406744198.0,8406744198,6D9FAA76-AE61-4115-842F-F56D82EE0A19,False,0,0,False,87.0,50715143,1,a7866445560,smugEtbpjUMc@OVCP@d@LBj@Cx@y@RE|@MT?JBRHDN`BvBNj@NTBNKz@Cb@@x@h@\Bn@DZRZJFt@r@d@`AFpCFd@Fz@JLPB`F@dBC`@@xBGv@@`@EPH?z@Dh@Fd@HVARLP`@j@r@n@\P^Lr@Jp@CRCr@Up@c@RUPINO`@ITQTEb@W`@OL?RJBLVZz@d@ZT^b@n@pAt@n@VXPh@BPKdDEp@BV\l@PJRHn@FRD?RERf@p@N^Lb@?NFRd@|AENMNi@N_@HeAFyIBgACiFBuAIIESi@AOSE]Zw@b@_AL{CJS?KGs@DSAoADs@E_@Bu@AKAOMMBa@AOKIQHQIWAeBCYG@eAKeD?SBQAIGOAMD}AGwC?e@@w@HcAGcE@SBKEc@B_@Au@@WAMBsG@]BaACu@EQGgAM[U_@M{@c@]KQIKKCWD[AM@c@Cg@DSTFL@PKRc@JAtA?`AIv@@|AE`A?HFd@K`BElDArB@xAELBfAClCHjCAd@F`@Bf@Ct@@RCbA?RCLBPAp@FdA?TDb@C`@B\MNOVE^D~@`@LB^CR@RDj@RXHr@KR?^CnAGh@KdB?RChE@v@FVx@Df@VL`@CRFJERALEdAAL@`@C\BNEb@@b@Cb@BNMAg@LcDIm@Sg@m@_@OOU]Qe@k@y@MM{@QKKQKe@_AI@O?STWNQNYJgAr@gAf@s@PcABs@Mo@Y[W[]S[Yu@Kg@Gk@AaAEUM?YDuCCc@DkA@cAAmDDSAMBQEKGIUKg@GeA@g@Em@@[IQ[WKYq@y@O]KIG[DUCsC@oBDOb@q@p@}@Lc@NSDWUWmA_Ac@IQ@c@L{AjB}@X]Kq@HUPk@h@KFM@a@UA_@T_@?ELAJINUDQLDTf@@R,2,,,
113,2,The Revival,8075.3,2179,2179,50.6,Run,Run,0.0,7860679117,2022-09-24T16:42:31Z,2022-09-24T09:42:31Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,39,2,1,0,False,False,False,False,everyone,False,g11621795,"[32.882953, -117.233215]","[32.88302, -117.233124]",3.706,6.232,True,177.6,192.0,False,True,110.7,97.2,8400148746.0,8400148746,9B8A4708-A3E5-487B-8440-99D432DFF652,False,0,0,False,90.0,50715143,1,a7860679117,mmugErbpjUIWKFKPC`@JLL@b@Gr@s@JGdAO`@@HBTOLC\a@HGj@{@^OPA`@DRFT^JDd@f@NHC[\c@DMDq@EEGo@Bi@XSY]Yu@Sq@MUIa@_@eASy@o@gBU{@w@eBqAwDQkASa@a@sB_@cDEu@?cCBy@l@sDJQ`@Jb@@~CCfBPhAPJEBm@LON?LMAi@Pe@Ec@KM@aADW`@Qd@EbCC`B?HBRC\?PBRCL?LFAXBrAGTBHIV?j@AX@pADv@`@`@P^d@jBj@lBf@`A~AhCL`@Zj@RCDODo@z@kHAg@GU@e@K}@MmCDs@BGP?HQ?WMIOa@Ia@B]HmEp@aHf@kCLITc@Bg@PaBNELBr@AbAK`@BTE^@`@FxC@^FLPEP?~@FnACh@Hd@Ap@BNDjB@`DDXTp@?pAELDdACh@@f@E`AELON[XSHa@Cq@Bu@Ro@b@UZKFOf@SjBAV@PEl@BVORK^KD_@CUE_@S_@K[Yo@cAIIQ?GQMQK@KV@NQzBMb@O`AOpA@NIj@SDu@SMIS]w@qB]a@[YUw@Q}@Em@{@wCIu@AaAJkB@}@AwAEGkAGK?OHa@AQEM@a@CmEFMJMb@@|@P\BLCXKRENBXEJ]LGd@GTcAQsBW}CF_@?a@IKB_@tBAZOd@Cd@AbADpAPlCVpBR|@Xn@Fn@t@jCh@zAd@`At@~BXn@Tv@f@xAp@`Cf@`ANNJFTDZIHETE^Q^ULOCOB[Nu@JWVmABUFQp@XHVBh@Od@MpAWhAITu@\k@@Yd@MHULQ?s@^Yb@Qp@Ej@ILWJe@f@WZe@r@GPI^?P@TAl@D|CEbBKd@EJYJWAk@Ku@g@SQCOQQq@YUBQDOHYZQWGyAMw@@m@Hi@To@r@}@Ne@x@yANSQFW?WIU@WHQwACAo@\IHJ\QF,2,,,
114,2,Afternoon Ride,14006.8,3435,3708,70.3,Ride,Ride,10.0,7835563869,2022-09-19T22:05:31Z,2022-09-19T17:05:31Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,26,0,2,0,False,False,False,False,everyone,False,,"[44.744307, -93.129476]","[44.744293, -93.129539]",4.078,6.978,True,105.1,142.0,False,True,301.5,279.7,8371995581.0,8371995581,7020CDFE-62D3-4DA0-93CF-30A675F12418,False,0,0,False,8.0,50715143,1,a7835563869,{bbpGfjlwPFjBI~A?zDGRo@h@wADaA`@m@Gc@B}C~@i@@gBU}BCgAL{BM_@FeAh@}@RINXfCR`ABr@BPjA|B`@b@PXtA~FFH\ATXVIz@CFTv@Or@AI\xAPRPMn@JRPxAQNRr@D\A|@QBBd@Tj@BRBv@CvAIv@Op@]l@OLc@P?L@PPXv@l@?Pb@hADlACNm@Xm@l@S~A]h@QDcBGCHJhA?|@JLEtACFAjAEh@DhCGnDDfCTvAJhBB`BCvBDTCxCDvAJdAFFn@bEPvBLhELdBf@pC@HNL\zBZhAHl@D`ADHR?fAIFEnBHJGzEDFFpBIlB?~ANbF@PGPUVLX?zCy@~@KzAIpBBxCNdFEh@FHKjAH|H@zAFlHCD?TSh@H^C`ANpAGzBF`BCJKjBDJFzE@BJlCK~AALSjBTL]b@LrAP~AALGlBJNO^R~Af@pAVPQ^T~@ZtBVdEHhCCFIhGLHJ@ZEnA@tHJTQlCBNu@jCLPQb@]TQb@[d@@Pp@`D@v@U|ADd@R`A?t@Ob@INI@s@xAIZEn@@f@R~@B^OzCApCV`BBt@CbBQrA?pBGzA?|@ETf@`EA`@I^YVg@P}@e@SEoAX]@UGAMc@WM[EaALuB?}@GSA_ASmAMYWWe@_@q@[[We@kAKSHm@\aANU?S`AWr@GFOb@APQJYA[KWE[a@oAS}@D_AXq@Lm@Is@GMFK[qAI{@DIg@aDFiAGs@IKEoAFQ`@i@r@Yt@o@TErAF`AJlAKt@Jb@a@Rk@NSB_@DGD_@\wABQAOJq@CqCB_BEc@@aB?GGIAiACEa@?a@VcAOmCIiB@GRw@Mo@CIP}BUoEaAOPeAk@kBa@g@C[RUs@IKu@IcHBiAIqBF{BA]G_CGy@@e@T}@UwE?KGqBDk@Mu@RmFA_BCKH}AIK@IJ_AKwCCEEuAFcBGM@INwAM}D@ONy@WyBQAa@B}DJoCGSLmEGIFwA?_AQKFsCMONcC@oC?IGKDuACgAJeHCcAGa@?a@FaADKFqDCc@?{@@g@DMIqBF]OuGAiBDG?g@CiAE[D_CDMIsIB_CGc@HiF?e@CKBiAg@[u@q@_@c@DQ_@M}C@cCIiD@_BU_@Uo@u@OYYy@IOaAASOk@yAo@aC}@iCW_AC[De@NYXYFc@@mBCoB@}@H_AAaA,2,44.7,153.7,False
115,2,Afternoon Workout,0.0,1749,1749,0.0,Workout,Workout,,7834853324,2022-09-19T18:59:06Z,2022-09-19T13:59:06Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,15,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,139.2,169.0,False,True,,,8371194350.0,8371194350,A4E4EF42-D5AF-4A76-8914-F53CAFB51170,False,0,0,False,10.0,50715143,1,a7834853324,,2,,,
116,2,Afternoon Ride,10378.5,2966,4197,52.8,Ride,Ride,10.0,7830593545,2022-09-18T20:49:27Z,2022-09-18T15:49:27Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,22,0,1,0,False,False,False,False,everyone,False,,"[46.484556, -93.993577]","[46.484417, -93.992905]",3.499,12.781,True,105.0,152.0,False,True,384.6,372.1,8366375069.0,8366375069,E9A2606F-9A83-4EFC-95B2-80367B0022B1,False,0,0,False,7.0,50715143,1,a7830593545,m_vzGzbu|POPAR[p@AVH`@OT\Vf@DXNDYVQEQOE@QXW\CFONJw@RGPj@DXUNFIZBZO@EKKFCl@OAUa@QBBDDEGYMOK[@UZ}@d@UDMPCKQw@NDLCF_@b@@n@GL]UD[zAkBHFCJc@VOVOV?\MXDXRFLXAZKL[c@c@YAMHACy@f@aA`AaAEs@VKh@_ATQlASP[jAUDKBk@NYRAp@Z~@MxBqBzA_C?MmBqFUUg@GQO]aA{@eBEWMQg@eELaAhAyBbAsGLgEAqAISAo@NaBHeBGg@FSEUF_@@yAJeAEu@Jk@AI^oAHmAn@e@MIILJ@p@gAz@wAJa@UaAu@w@s@GqBRoA[a@c@g@Ma@YaA}@WmA}@eBsAmD_@s@[QWc@{AiDw@aCWgAyAqEGc@c@mTi@sCDqC?FIiAu@_FiBoGMMYcAQM@c@KS_AeDNkAECE_@MIWsALC`@RNMFHB\XNnAYCQFFBWW[Ka@t@BDKEWZmALjARd@@IC]DcAKU@[Ia@s@{@g@QBESQQwAA]DAm@yAOWOO[M_@TILB\Ol@N~@LXBPE?Xt@FzAUIO]KwAWk@UWMYWcBYEBI[Qa@VAd@N`@ENLf@Ip@K@a@k@I[SIYy@o@WAFHCyBsCw@EEBHE\CPHf@dAp@v@t@tAtAvDPn@ANl@hAdAvCXb@BKADf@tAd@zBrAtEjCpHb@lBp@tEIbCBr@x@nERzBF~BEjFM`BDv@pAfEHN@KIM?R^~AdDtHd@f@DAk@o@cAyB_@Z[AaBtAQVMv@s@bCCj@Mj@j@HDq@?[ZwAb@g@`B]PJVd@IFHRD?ErAXBH\|@PG@Hz@d@A^Xz@dBHx@G^NTEfAXdACNOD@r@Lb@IXLTALHLFj@PJ?x@Gd@BJDIJ\RFHN?~@ZVFP?d@Ul@A`@KPBh@l@tA^b@B^FD@PGXF|AJh@Z@\p@Fh@R\CXXNBnAM`@?d@a@fBHb@WjB}@~ACR]f@@HEAGj@Dh@HRAGLbBXZCPHb@EbAFNFDCGF?RRZbCAPJPFA^a@JCTb@d@JRXEKD@d@|@Np@d@fAMH[l@uBfCw@h@aAJ_Bs@qA?s@^q@jAYXkAVu@`@aAfAa@~@B\TGVh@ZABHEJWA_@[QR?LPJQRBBj@GCP_@R?RVCH]\y@dAsAIoA,2,54.2,160.7,False
117,2,Lunch Ride,13872.2,5250,7925,131.1,Ride,Ride,10.0,7830069631,2022-09-18T16:49:47Z,2022-09-18T11:49:47Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,31,0,1,0,False,False,False,False,everyone,False,,"[46.484785, -93.995275]","[46.484357, -93.993011]",2.642,7.674,True,108.4,145.0,False,True,426.1,369.6,8365757204.0,8365757204,23FCAA92-7B47-40FB-86FB-47866EEDD3D4,False,0,0,False,13.0,50715143,1,a7830069631,{`vzGnmu|PeAbBRrB]n@Bt@\n@LlEHIIJd@z@j@Jc@{@MiAR{Ep@pAh@TDn@TuAm@EQeAN[zALLPC`@Zc@CN`@h@|@xCj@h@_@`AmBXgAs@Qe@y@\Fg@Y{@]^@R|@fA|BvETELb@NWXl@X[LVZUR`@x@GR|AiCEMo@QIK^FhA[aBFUg@aAMFr@hEjABb@XDZg@Ga@f@u@i@iCkHi@q@aA]w@yABi@KIIkADoA[eAZqAI]HVUSDUUi@M_CFkBX[N}@USk@mBRaAd@OCa@x@d@nAoAb@ZHSUeAbA_@vBqCnAShCz@|A[vAeASO_@j@nCkCzAtCAxAh@Vp@KhA`HEx@p@rIP\`@dEPnCAfOqAiAHjASZHElKnh@`@jHZlAD`CGr@V?[d@DV\h@Is@ZK|AfDdBtFZRHnBn@ZNt@fBdD|AzE^^h@|Cp@j@rAYbATj@^t@bBJn@]t@h@xCYXIb@?x@c@F`@ZCxAk@zBg@Al@i@E[y@v@a@e@Hg@l@_@q@w@OeAz@o@^_EMg@V}Ai@iA]K{@J]x@DfAfA~@?l@^fAI^QSo@v@RlCErDOJGSPeCe@sDDoBMWWNCfC`@fEAvAUr@o@LC_@sCf@Wb@gATgCCcAMmBqBmAgDkCqNaBkDMs@@e@b@Y@qAMYt@mBLkCPq@m@iBAfDg@dDw@FgBbAe@t@sBPmCu@q@u@]kBWU@aBWs@YLOf@PzBs@f@Sk@]GKm@Ag@ZW@_ASWIy@YSi@tBa@FGSMaAPs@SGNw@RIKq@We@RU^`@|CIJs@p@Kz@uBXIb@gB[qBBiAOy@]q@[C]iBEeBZgBjBLBr@{@Me@PMf@Vv@l@xC\|BZRXD^gAl@a@P~@YRBn@x@lAFz@TFR_@]_AFi@f@w@a@wBq@aBt@iAB}@qBgJy@uA}@c@\u@CkAa@k@sBa@DyFQ_AY]AqAkAsA^sB@{AiB{HGeBmBwF}@eBqCcEKs@Ro@}@_AS{ATj@HQUg@VYv@KaA\DTtASE~@WKIt@OFYYYcA\e@f@STLkATfAEVLG|@YJIQB\OLOAw@sAPiAjAaAaAEa@n@G~Aj@^QQHPI^wAm@RcBjB_Ck@g@,2,43.4,227.7,False
118,2,Lunch Run,8046.7,1881,1881,0.0,Run,Run,0.0,7823751451,2022-09-17T16:36:49Z,2022-09-17T11:36:49Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,24,3,1,0,False,False,True,False,everyone,False,,[],[],4.278,0.0,False,,,False,False,,,,,,False,0,1,False,,50715143,1,a7823751451,,2,,,
119,2,Morning Run,553.3,114,118,4.5,Run,Run,,7823752098,2022-09-17T15:37:16Z,2022-09-17T10:37:16Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,11,0,1,0,False,False,False,False,everyone,False,g11059938,"[44.464549105614424, -93.18938238546252]","[44.46454265154898, -93.18945983424783]",4.853,7.172,True,172.3,187.0,False,True,304.4,298.6,8358567655.0,8358567655,178113D9-FAD1-4BFB-81C1-166E3D85878A.fit,False,0,0,False,3.0,50715143,1,a7823752098,knknGt`xwPwBXyAJ{ABu@GMEQKSYKUK]Ie@C]@QFEXHl@tAXf@VX`@Nj@J^@v@ErAM~@C,2,,,
120,2,Morning Run,2552.2,711,714,34.3,Run,Run,,7823752114,2022-09-17T15:16:30Z,2022-09-17T10:16:30Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,16,0,1,0,False,False,False,False,everyone,False,g11059938,"[44.465241115540266, -93.18829148076475]","[44.46532627567649, -93.1882955878973]",3.59,4.631,True,168.9,177.0,False,True,329.5,304.3,8358567687.0,8358567687,63075655-A890-4F21-882B-35BF65D9203B.fit,False,0,0,False,21.0,50715143,1,a7823752114,wrknGzywwPp@Nx@HNHDXCPGZOT?FDJPHZVVZBXC~@DVDHDFJ@`@Gz@El@QHOCaA@cC@UDSJGp@O|@GHCXu@PMHFFAHIr@iANe@Dk@Em@IW]q@Wk@OWQOw@USQo@eAQg@GYCm@BuAFk@TaA@Wk@iAMi@CwB@oCIe@]q@GU?yCB_@HYPE`ABLFANG\Ad@HzDN|@JRRPdBZPHHJJb@Bj@CjAI\Qd@AN@xBCbE?nABp@DZ^bAPp@BlAEh@Mh@u@lAi@r@ENCZ@`AA|@G|@YvAUr@U`@]Z_@PWHm@BoAAQAQIIYAOCaDGs@GMa@Q{A_AGEQ][GGI?MHa@,2,,,
121,2,Lunch Run,4928.9,1346,1412,9.3,Run,Run,0.0,7818195335,2022-09-16T16:24:44Z,2022-09-16T11:24:44Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,29,0,1,0,False,False,False,False,everyone,False,g11059938,"[44.714576583355665, -93.1805797945708]","[44.71461941488087, -93.18052229471505]",3.662,5.141,True,166.7,180.0,False,True,290.2,282.8,8352332652.0,8352332652,777A39D3-C598-4E49-A1F9-6287B9664564.fit,False,0,0,False,37.0,50715143,1,a7818195335,ai|oGrivwPMBKDa@fBM`@o@hAMn@@ZZ`AlAfCFLPJlAEfBMhA?r@BxBK^E`@?pAIp@O~@a@f@Qp@G|AAJH@dCCfAa@bI?rBE`D@\Jz@V~@jAbCtCxG~AfDp@|AfBtELf@XrANb@LPZNT@z@Sb@EdOEdBMlAANCJO@KCu@AyJEuBAmE@cCDgAEoAE_W@aTAgQAe@EKECI?w@Bsb@@{EByAD{GZ}DJoB@qAFEBAHJx@AnHCx@KTMDu@FKDELCpAHxA,2,,,
122,2,Evening Run,3218.7,1200,1200,0.0,Run,Run,,7814969318,2022-09-15T23:23:15Z,2022-09-15T18:23:15Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,16,0,1,0,False,False,True,False,everyone,False,g11059938,[],[],2.682,0.0,False,,,False,False,,,,,,False,0,0,False,,50715143,1,a7814969318,,2,,,
